code_bss;id_requete
10972X0003_ALENYA;a54b20f0-3720-4272-83fa-b65478a64fab
10403X0235_2031B;25c27953-7853-4516-8f78-36b6293e27a0
09126X0274_ROCHEB;535213c4-4550-45d2-ab01-c6af120f9efe
10795X0070_PZCOMB;e4132a60-3db3-4dc4-9d36-61480b65e05a
09382X0052_C;c6c37c95-bafd-45b3-8b0b-62382f8dc8b4
09894X0077_DRAC;3c3e06b5-6d1f-427f-adb8-9012544e9892
08626X0014_BERNAD;fd0dade3-cf40-439a-926e-1198974da9ad
10403X0216_SAUZED;ad635259-cf78-401f-9a36-15cd34da6e8c
09648X0082_UCHAUD;6b768a97-092e-44cd-93fc-d09d801b40be
10142X0043_SUD;f609eb15-a588-485e-bba8-61935cfae3d6
09908X0345_AUBE;e2b1cdb0-6ad4-4634-bbef-c34903ed0193
10616X0029_PRADE;05c92ff7-fb20-4c20-8747-24a38775617a
10396X0068_SADE;00b5c4cd-bc7b-467b-b1ea-aa2f604bf47f
10156X0057_BEGUDE;2594740b-d272-4d0b-a793-94d2dfbb26ae
09912X0278_FORAGE;ae6e100f-914d-4a30-8359-14f95afb53ed
08627X0059_GAUCHE;e9ed0171-a3ba-4b6e-a0c6-425ea382f9a7
09914X0380_TEMPIE;3df3d599-f6b7-4f5a-849f-2131ee49fa67
09381X0096_MAIRIE;027ef250-f551-4ec8-805f-f0daa7139fd4
09914X0370_PERRIE;3f2dc6ab-32ee-4b6e-891d-ec18e8146fe2
09387X0067_CRUVIE;b305a680-fd3c-4fca-87b9-b766c5579461
11001X0005_CECILE;d4386fff-4884-4cb1-b541-ed673036a262
10406X0060_DRILLE;ab6d2c14-4500-4fa8-9aca-8f1191045b80
08866X0047_BURLE;3efa7f6f-854b-44a1-8d68-33b295037f27
09388X0111_OULE;e2ef2d99-6b0c-499c-b16d-5d12ee4330f3
10916X0090_PHARE;7a0eb606-2da6-449a-b6ae-8c2c7f9e9a00
08866X0059_CENARE;aab78ace-1e4a-44ba-b278-229531de6462
09913X0158_AIRE;874bf2b4-0ef7-4a15-b2a4-b61ccffdb4c3
09124X0293_SISE;80ad0712-1704-444b-babf-53598b2bad2f
10402X0180_ECLUSE;b0210bef-4424-4bf2-94de-65a15e40232a
10772X0051_CAPITE;8563bf8e-5ffe-4928-94e3-4a3767052397
10795X0028_CARSTE;f4077ec2-1695-4142-9a74-c6b591c2875f
09574X0030_F;2c4790f4-efa0-4e6b-880e-22fe01de5cb2
09805X0030_F;3c282e1f-dc82-4d39-a727-645471f830b2
10403X0130_F;3d593bfb-1c1e-4bc8-87ea-ea3d6ee715ea
09562X0170_F;a8f798d3-a8c5-446f-b904-43dd58946746
09911X0280_F;86ce9344-019a-43d6-99e2-0b0fa73d080d
10405X0090_F;cf450af6-23ed-4da1-9410-4737c25dfa44
10312X0001_F;12bd61bd-36be-4b7c-98f6-3766bd34dd9c
09042X0001_F;a076e2ce-5a12-4ee1-a660-bb4b05b3752c
10082X0001_F;5c6b2bca-bd32-45c6-8377-78e31e7df8bf
10078X0001_F;ca96cba6-ca89-4d3b-ad1c-9b935f6c4dc0
10548X0101_F;10df39f2-3acb-4b4b-abf0-fe3e4be70a28
09793X0011_F;5193f559-2db4-47ab-8bcd-69a6af23c1c4
08807X0011_F;f6395d11-96b2-4c2b-993e-3dff619f71d3
09903X0111_F;cf2d4e46-7a3e-4a84-8bbc-a709ddba5318
09541X0021_F;39587c1d-cf46-4c1b-b7ca-095c93c6b792
10357X0021_F;e3846acf-a7bd-4766-a3c6-3215d6e4bc0d
09908X0351_F;93dbe09d-fb6a-44c0-93ee-333729e6a743
09306X0091_F;0bb32e0d-961e-4d84-835c-aa379900c6d1
09824X0002_F;b735b687-9465-40ad-b435-9304ac60af1b
10336X0002_F;81db29c3-52a4-4b55-ac84-0ca823568c4b
09528X0002_F;9ed5cb4c-4673-49a3-bdcc-f700a2d87a09
09857X0102_F;98f28d3b-924e-45fb-b174-b4f7a8a63443
10315X0112_F;8839fba4-502b-4d2d-883b-2ad70d5d4137
09526X0212_F;ed526a59-ab6b-4e07-aeaf-24a2b732a64f
09546X0022_F;739447a0-a0d5-4d60-b769-a423621156ed
10601X0032_F;f0c3ace3-a863-487d-9691-f9c0f4089ca9
09523X0032_F;bd8dd375-4e10-4676-a704-9e69b649fecd
10065X0042_F;6ec77d31-8d74-4364-9f68-46a2d68c564f
10405X0062_F;11b62ca5-1187-4a24-a6e3-677fd641d029
09793X0003_F;099ccdc8-7679-4aae-b0ef-6703badd6b58
10357X0213_F;4c9e19cc-c4b7-47d2-9393-e1c344ae5b92
09293X0123_F;4b4514ce-3149-4a18-a68d-fc191103ce8d
09312X0063_F;1667bc76-5407-4ce3-b6eb-af1ea1078834
09311X0093_F;85b5ac2e-40fe-4f8e-99b9-4cdc5c01d33f
10098A0004_F;23ef16e6-7737-403c-b91e-0d84bfdc66f4
10351X0024_F;34826c3c-21b3-4e9d-9230-bd6c6f615481
10912X0024_F;62a3ea31-4f14-46a6-878c-f5a342a95e4e
10097X0224_F;6abf5277-e202-4e2a-9e17-6ac7b304648e
10405X0054_F;76717068-1df3-498f-bcf9-6d039f5a2ae2
09866X0074_F;0bb48281-fd07-42ba-82ba-852561d9efa5
09654X0569_CNRP20;c544752a-85bc-4f94-b0cc-1ea438e29022
08592X0175_FOR170;837d7039-a1fb-4ebc-9748-a075a86cdd63
09892X0679_EXH70;92a9cb78-c86a-4d0b-be16-f0ba7c23d279
10615X0047_F0;c16c012f-588a-440e-a242-166388d0f7b1
09648X0083_F90-1;646b8305-4c82-4ad2-8ab3-d02138f29115
10906X0039_C2-1;e33e1ff7-e302-4727-a41d-d6d7463b5a41
10964X0119_NYLS-1;4d320300-64c1-4392-83dd-e6c388cb60a2
10602X0001_111111;721b995e-4671-41dd-a5e2-815bd97d29a9
10398X0063_111111;b938eff4-f300-45b4-8aa9-52a1c1f0f17e
10383X0025_111111;fcf2ba90-86fe-433d-9ffb-b1e455aa4475
09645X0035_111111;295f7f30-e968-4907-ad87-bcc7132c46b3
09364X0017_111111;7530df0b-fea0-40d4-836f-e7bd13391e0c
08635X0015_LZG211;90907dff-fdd1-413b-8a93-f9336cfb649e
09914X0391_V1191;8d0325b1-b6c1-4409-b000-b64eaf1e9aa4
10388X0001_OUPIA1;53bb77df-6f80-4c9c-820f-6d85a8e8d241
10155X0054_PEYTA1;a641f43b-2f78-4ecf-8f35-a39935112439
10136X0222_C1;21e676c6-6975-4bc5-8ddb-8fef0f6a6268
10972X0098_FE1;948c8d69-2c59-427a-982e-0f91b3fdc517
09903X0113_F1;6843b877-6641-4031-9154-ff56f29ffb03
10163X0157_F1;0a179d0a-aadd-46e5-a989-74e4b97ed120
09395X0059_F1;445d1aca-7fc7-4005-8d8d-b68f5f71e507
09373X0026_CROSF1;d91f5225-27a6-42a8-8279-c9f2243a00ea
09906X0161_PZ1;7332727e-298b-4b63-8344-eea52a127cc4
10384X0073_PZ1;85ecf820-f5be-4c97-9bf0-4a175e45e4af
09388X0108_PZ1;2b72b79b-44ab-4c07-a7e7-0b2cc8fe079d
10906X0038_C2-2;a74a768e-43d4-493f-8b39-3f533a2d2e50
09655X0251_CH22;d875149b-1fa1-4a8e-90af-f29f9302a546
09653X0244_CH52;17fa3088-c23d-42b7-8267-2418bab623e9
09652X0199_COURB2;8f93b774-1877-40c4-a121-4b1e5ec5a091
08614X0010_SCE2;67122aca-b789-46ff-89f2-07dfcb5828da
10605X0016_F2;01e626d7-cbf4-4c7f-9e71-bca23e7168a5
10771X0017_F2;8c24d7e0-4a72-43d5-8df6-6a214b33aded
10911X0137_F2;cfb39682-93b9-4679-b492-2429e06face6
10388X0028_F2;931bd85d-76fb-4041-a337-355bab5d406c
09897X0058_F2;08aa658c-aca8-45e0-b64e-1c0b20477837
10911X0219_HIPPO2;8975fff4-4f05-4aff-89f6-c22d1428aa5f
10401X0216_STJOS2;9748a5c8-3112-41c5-a959-2d5356e65d6f
10404X0076_FADEZ2;0c3a1ddd-3009-43f6-b1b5-4a38235998b9
10404X0056_S1003;12592fd9-7adf-40b3-a158-62fccd1e8df8
10402X0133_SRAE13;5eff212d-85fd-4842-9e84-4a9a406606c6
10166X0212_BV83;09cd0ccc-c670-47aa-9640-b03de4e1b77b
10897X0010_F3;7d889910-b0c9-4e06-96bc-377092e6cff3
10145X0022_F3;75d28b13-b060-49e8-aea2-229d46431361
10915X0316_F3;75e08137-1357-41b3-9f07-13af8576db1a
10915X0255_F2N3;957bab26-eb87-4439-8908-8f88914e2031
10912X0112_BAR3;3896e3a5-1e7a-43ca-98a0-7e06ccfd0479
10912X0110_TOR3;02d9534d-887c-4ffe-a258-7a87e834bde0
09405X0229_S3;3dfdf64e-74a3-4515-9cad-e21c0e4cb12c
09907X0321_MLS3;7ec34f71-fe93-41e7-99b8-1716c433a0d4
10388X0037_PZ3;92e97d76-5794-40fe-be49-1770c9f0c2a3
09914X0350_CH14;0c96f088-197e-444c-803e-ed8d1ce6afa7
09646X0074_B4;78cf5ed5-1046-49eb-a083-951dea00240e
10165X0184_F4;5b1785ed-b7ab-44e0-8e2c-78ebe01a9aac
10916X0061_F1N4;5f441f4a-1109-44b2-8274-cab840bf014e
10912X0061_F3N4;3ef2eb61-8056-4944-9d80-9852de5bf2e2
10166X0253_P4;ffec0260-5ab4-41f9-bfe4-de137562aaa3
10912X0111_BAR4;f1bbd6dd-d15f-485d-9a36-4ffb3a1596e9
10391X0013_PZ4;828552b5-16d2-41c6-b233-4a114f8c3dce
10971X0155_PD5;4f0bb9d5-63c8-45fa-805b-84b3ecce631f
10396X0162_F5;44c63cb6-c171-4248-ba7d-ae794d70b2bc
09387X0059_F5;1ba06bcf-2fce-43b8-bdcf-be0ebf32d0f8
10403X0154_SRAE16;7af5c5f8-786a-4008-a055-e54ba814fe58
10403X0314_F136;01a92f8f-d5f2-49f4-8e2c-28a4d344e41b
09897X0081_DDEP6;fa758204-b697-4fef-8291-6fb661ef2fc6
10795X0068_S107;ad2ec8de-448a-4867-90ae-6609b008beff
10405X0124_F17;71e0f48f-19cd-4dd9-bece-a93bb04aff1d
10157X0104_1777;61c5423f-9261-4af5-afbf-f41a199b09e1
09145X0257_CNRP88;e7cf6b3b-fb3b-493a-ade9-c3471da703b2
10153X0069_VLHR8;b3409e8e-b678-4df1-b692-889956819cdb
09656X0066_6N49;acf7ede0-bad5-4b68-be9c-cc3803e37fa0
09134X0245_CNR459;fc88b7e2-98be-4be1-a81c-3b6e5eff369e
10401X0294_DRN379;f57d63e4-818a-438e-973c-594fa443f081
10402X0177_JOURDA;bf781424-2481-4ac2-9025-115c56a19b9c
09395X0065_NICOLA;1502fc3f-2f4a-4d0b-b57d-f575350e103a
10403X0350_PEZENA;e8dbb278-6fa0-4aad-aef7-00d7043d6448
10148X0031_POMPA;1041e4be-53c6-45e0-8e14-806470ce3c1e
09921X0043_GENERA;b892fa75-9662-4145-9c06-f973070df5ff
10401X0128_CLAIRA;b5a70388-08c2-4b3a-b7c3-4ca719a2aac3
10613X0036_INRA;6a82a34e-3dce-4175-b1e8-d05e2caaedcb
09655X0266_CAISSA;61b716e4-72e6-44de-bce0-7f17b6b8b930
09632X0162_BRISSA;8eae2be2-292a-40db-b43e-7a2ba55d44d0
10912X0134_BARQUA;adefe02d-8c49-4c53-bf4f-ad8b53b997c7
10972X0003_ALENYA;a54b20f0-3720-4272-83fa-b65478a64fab
10403X0235_2031B;25c27953-7853-4516-8f78-36b6293e27a0
09126X0274_ROCHEB;535213c4-4550-45d2-ab01-c6af120f9efe
10795X0070_PZCOMB;e4132a60-3db3-4dc4-9d36-61480b65e05a
09382X0052_C;c6c37c95-bafd-45b3-8b0b-62382f8dc8b4
09894X0077_DRAC;3c3e06b5-6d1f-427f-adb8-9012544e9892
08626X0014_BERNAD;fd0dade3-cf40-439a-926e-1198974da9ad
10403X0216_SAUZED;ad635259-cf78-401f-9a36-15cd34da6e8c
09648X0082_UCHAUD;6b768a97-092e-44cd-93fc-d09d801b40be
10142X0043_SUD;f609eb15-a588-485e-bba8-61935cfae3d6
09908X0345_AUBE;e2b1cdb0-6ad4-4634-bbef-c34903ed0193
10616X0029_PRADE;05c92ff7-fb20-4c20-8747-24a38775617a
10396X0068_SADE;00b5c4cd-bc7b-467b-b1ea-aa2f604bf47f
10156X0057_BEGUDE;2594740b-d272-4d0b-a793-94d2dfbb26ae
09912X0278_FORAGE;ae6e100f-914d-4a30-8359-14f95afb53ed
08627X0059_GAUCHE;e9ed0171-a3ba-4b6e-a0c6-425ea382f9a7
09914X0380_TEMPIE;3df3d599-f6b7-4f5a-849f-2131ee49fa67
09381X0096_MAIRIE;027ef250-f551-4ec8-805f-f0daa7139fd4
09914X0370_PERRIE;3f2dc6ab-32ee-4b6e-891d-ec18e8146fe2
09387X0067_CRUVIE;b305a680-fd3c-4fca-87b9-b766c5579461
11001X0005_CECILE;d4386fff-4884-4cb1-b541-ed673036a262
10406X0060_DRILLE;ab6d2c14-4500-4fa8-9aca-8f1191045b80
08866X0047_BURLE;3efa7f6f-854b-44a1-8d68-33b295037f27
09388X0111_OULE;e2ef2d99-6b0c-499c-b16d-5d12ee4330f3
10916X0090_PHARE;7a0eb606-2da6-449a-b6ae-8c2c7f9e9a00
08866X0059_CENARE;aab78ace-1e4a-44ba-b278-229531de6462
09913X0158_AIRE;874bf2b4-0ef7-4a15-b2a4-b61ccffdb4c3
09124X0293_SISE;80ad0712-1704-444b-babf-53598b2bad2f
10402X0180_ECLUSE;b0210bef-4424-4bf2-94de-65a15e40232a
10772X0051_CAPITE;8563bf8e-5ffe-4928-94e3-4a3767052397
10795X0028_CARSTE;f4077ec2-1695-4142-9a74-c6b591c2875f
09574X0030_F;2c4790f4-efa0-4e6b-880e-22fe01de5cb2
09805X0030_F;3c282e1f-dc82-4d39-a727-645471f830b2
10403X0130_F;3d593bfb-1c1e-4bc8-87ea-ea3d6ee715ea
09562X0170_F;a8f798d3-a8c5-446f-b904-43dd58946746
09911X0280_F;86ce9344-019a-43d6-99e2-0b0fa73d080d
10405X0090_F;cf450af6-23ed-4da1-9410-4737c25dfa44
10312X0001_F;12bd61bd-36be-4b7c-98f6-3766bd34dd9c
09042X0001_F;a076e2ce-5a12-4ee1-a660-bb4b05b3752c
10082X0001_F;5c6b2bca-bd32-45c6-8377-78e31e7df8bf
10078X0001_F;ca96cba6-ca89-4d3b-ad1c-9b935f6c4dc0
10548X0101_F;10df39f2-3acb-4b4b-abf0-fe3e4be70a28
09793X0011_F;5193f559-2db4-47ab-8bcd-69a6af23c1c4
08807X0011_F;f6395d11-96b2-4c2b-993e-3dff619f71d3
09903X0111_F;cf2d4e46-7a3e-4a84-8bbc-a709ddba5318
09541X0021_F;39587c1d-cf46-4c1b-b7ca-095c93c6b792
10357X0021_F;e3846acf-a7bd-4766-a3c6-3215d6e4bc0d
09908X0351_F;93dbe09d-fb6a-44c0-93ee-333729e6a743
09306X0091_F;0bb32e0d-961e-4d84-835c-aa379900c6d1
09824X0002_F;b735b687-9465-40ad-b435-9304ac60af1b
10336X0002_F;81db29c3-52a4-4b55-ac84-0ca823568c4b
09528X0002_F;9ed5cb4c-4673-49a3-bdcc-f700a2d87a09
09857X0102_F;98f28d3b-924e-45fb-b174-b4f7a8a63443
10315X0112_F;8839fba4-502b-4d2d-883b-2ad70d5d4137
09526X0212_F;ed526a59-ab6b-4e07-aeaf-24a2b732a64f
09546X0022_F;739447a0-a0d5-4d60-b769-a423621156ed
10601X0032_F;f0c3ace3-a863-487d-9691-f9c0f4089ca9
09523X0032_F;bd8dd375-4e10-4676-a704-9e69b649fecd
10065X0042_F;6ec77d31-8d74-4364-9f68-46a2d68c564f
10405X0062_F;11b62ca5-1187-4a24-a6e3-677fd641d029
09793X0003_F;099ccdc8-7679-4aae-b0ef-6703badd6b58
10357X0213_F;4c9e19cc-c4b7-47d2-9393-e1c344ae5b92
09293X0123_F;4b4514ce-3149-4a18-a68d-fc191103ce8d
09312X0063_F;1667bc76-5407-4ce3-b6eb-af1ea1078834
09311X0093_F;85b5ac2e-40fe-4f8e-99b9-4cdc5c01d33f
10098A0004_F;23ef16e6-7737-403c-b91e-0d84bfdc66f4
10351X0024_F;34826c3c-21b3-4e9d-9230-bd6c6f615481
10912X0024_F;62a3ea31-4f14-46a6-878c-f5a342a95e4e
10097X0224_F;6abf5277-e202-4e2a-9e17-6ac7b304648e
10405X0054_F;76717068-1df3-498f-bcf9-6d039f5a2ae2
09866X0074_F;0bb48281-fd07-42ba-82ba-852561d9efa5
10401X0094_F;f5a42b60-c21a-4a90-88fd-c5289ad1321d
09654X0569_CNRP20;c544752a-85bc-4f94-b0cc-1ea438e29022
08592X0175_FOR170;837d7039-a1fb-4ebc-9748-a075a86cdd63
09892X0679_EXH70;92a9cb78-c86a-4d0b-be16-f0ba7c23d279
10615X0047_F0;c16c012f-588a-440e-a242-166388d0f7b1
09648X0083_F90-1;646b8305-4c82-4ad2-8ab3-d02138f29115
10906X0039_C2-1;e33e1ff7-e302-4727-a41d-d6d7463b5a41
10964X0119_NYLS-1;4d320300-64c1-4392-83dd-e6c388cb60a2
10602X0001_111111;721b995e-4671-41dd-a5e2-815bd97d29a9
10398X0063_111111;b938eff4-f300-45b4-8aa9-52a1c1f0f17e
10383X0025_111111;fcf2ba90-86fe-433d-9ffb-b1e455aa4475
09645X0035_111111;295f7f30-e968-4907-ad87-bcc7132c46b3
09364X0017_111111;7530df0b-fea0-40d4-836f-e7bd13391e0c
08635X0015_LZG211;90907dff-fdd1-413b-8a93-f9336cfb649e
09914X0391_V1191;8d0325b1-b6c1-4409-b000-b64eaf1e9aa4
10388X0001_OUPIA1;53bb77df-6f80-4c9c-820f-6d85a8e8d241
10155X0054_PEYTA1;a641f43b-2f78-4ecf-8f35-a39935112439
10136X0222_C1;21e676c6-6975-4bc5-8ddb-8fef0f6a6268
10972X0098_FE1;948c8d69-2c59-427a-982e-0f91b3fdc517
09903X0113_F1;6843b877-6641-4031-9154-ff56f29ffb03
10163X0157_F1;0a179d0a-aadd-46e5-a989-74e4b97ed120
09395X0059_F1;445d1aca-7fc7-4005-8d8d-b68f5f71e507
09373X0026_CROSF1;d91f5225-27a6-42a8-8279-c9f2243a00ea
09906X0161_PZ1;7332727e-298b-4b63-8344-eea52a127cc4
10384X0073_PZ1;85ecf820-f5be-4c97-9bf0-4a175e45e4af
09388X0108_PZ1;2b72b79b-44ab-4c07-a7e7-0b2cc8fe079d
10906X0038_C2-2;a74a768e-43d4-493f-8b39-3f533a2d2e50
09655X0251_CH22;d875149b-1fa1-4a8e-90af-f29f9302a546
09653X0244_CH52;17fa3088-c23d-42b7-8267-2418bab623e9
09652X0199_COURB2;8f93b774-1877-40c4-a121-4b1e5ec5a091
08614X0010_SCE2;67122aca-b789-46ff-89f2-07dfcb5828da
10605X0016_F2;01e626d7-cbf4-4c7f-9e71-bca23e7168a5
10771X0017_F2;8c24d7e0-4a72-43d5-8df6-6a214b33aded
10911X0137_F2;cfb39682-93b9-4679-b492-2429e06face6
10388X0028_F2;931bd85d-76fb-4041-a337-355bab5d406c
09897X0058_F2;08aa658c-aca8-45e0-b64e-1c0b20477837
10911X0219_HIPPO2;8975fff4-4f05-4aff-89f6-c22d1428aa5f
10401X0216_STJOS2;9748a5c8-3112-41c5-a959-2d5356e65d6f
10404X0076_FADEZ2;0c3a1ddd-3009-43f6-b1b5-4a38235998b9
10404X0056_S1003;12592fd9-7adf-40b3-a158-62fccd1e8df8
10402X0133_SRAE13;5eff212d-85fd-4842-9e84-4a9a406606c6
10166X0212_BV83;09cd0ccc-c670-47aa-9640-b03de4e1b77b
10897X0010_F3;7d889910-b0c9-4e06-96bc-377092e6cff3
10145X0022_F3;75d28b13-b060-49e8-aea2-229d46431361
10915X0316_F3;75e08137-1357-41b3-9f07-13af8576db1a
10915X0255_F2N3;957bab26-eb87-4439-8908-8f88914e2031
10912X0112_BAR3;3896e3a5-1e7a-43ca-98a0-7e06ccfd0479
10912X0110_TOR3;02d9534d-887c-4ffe-a258-7a87e834bde0
09405X0229_S3;3dfdf64e-74a3-4515-9cad-e21c0e4cb12c
09907X0321_MLS3;7ec34f71-fe93-41e7-99b8-1716c433a0d4
10388X0037_PZ3;92e97d76-5794-40fe-be49-1770c9f0c2a3
09914X0350_CH14;0c96f088-197e-444c-803e-ed8d1ce6afa7
09646X0074_B4;78cf5ed5-1046-49eb-a083-951dea00240e
10165X0184_F4;5b1785ed-b7ab-44e0-8e2c-78ebe01a9aac
10916X0061_F1N4;5f441f4a-1109-44b2-8274-cab840bf014e
10912X0061_F3N4;3ef2eb61-8056-4944-9d80-9852de5bf2e2
10166X0253_P4;ffec0260-5ab4-41f9-bfe4-de137562aaa3
10912X0111_BAR4;f1bbd6dd-d15f-485d-9a36-4ffb3a1596e9
10391X0013_PZ4;828552b5-16d2-41c6-b233-4a114f8c3dce
10971X0155_PD5;4f0bb9d5-63c8-45fa-805b-84b3ecce631f
10396X0162_F5;44c63cb6-c171-4248-ba7d-ae794d70b2bc
09387X0059_F5;1ba06bcf-2fce-43b8-bdcf-be0ebf32d0f8
10403X0154_SRAE16;7af5c5f8-786a-4008-a055-e54ba814fe58
10403X0314_F136;01a92f8f-d5f2-49f4-8e2c-28a4d344e41b
09897X0081_DDEP6;fa758204-b697-4fef-8291-6fb661ef2fc6
10795X0068_S107;ad2ec8de-448a-4867-90ae-6609b008beff
10405X0124_F17;71e0f48f-19cd-4dd9-bece-a93bb04aff1d
10157X0104_1777;61c5423f-9261-4af5-afbf-f41a199b09e1
09145X0257_CNRP88;e7cf6b3b-fb3b-493a-ade9-c3471da703b2
10153X0069_VLHR8;b3409e8e-b678-4df1-b692-889956819cdb
09656X0066_6N49;acf7ede0-bad5-4b68-be9c-cc3803e37fa0
09134X0245_CNR459;fc88b7e2-98be-4be1-a81c-3b6e5eff369e
10401X0294_DRN379;f57d63e4-818a-438e-973c-594fa443f081
10402X0177_JOURDA;bf781424-2481-4ac2-9025-115c56a19b9c
09395X0065_NICOLA;1502fc3f-2f4a-4d0b-b57d-f575350e103a
10403X0350_PEZENA;e8dbb278-6fa0-4aad-aef7-00d7043d6448
10148X0031_POMPA;1041e4be-53c6-45e0-8e14-806470ce3c1e
09921X0043_GENERA;b892fa75-9662-4145-9c06-f973070df5ff
10401X0128_CLAIRA;b5a70388-08c2-4b3a-b7c3-4ca719a2aac3
10613X0036_INRA;6a82a34e-3dce-4175-b1e8-d05e2caaedcb
09655X0266_CAISSA;61b716e4-72e6-44de-bce0-7f17b6b8b930
09632X0162_BRISSA;8eae2be2-292a-40db-b43e-7a2ba55d44d0
10912X0134_BARQUA;adefe02d-8c49-4c53-bf4f-ad8b53b997c7
10972X0003_ALENYA;a54b20f0-3720-4272-83fa-b65478a64fab
10403X0235_2031B;25c27953-7853-4516-8f78-36b6293e27a0
09126X0274_ROCHEB;535213c4-4550-45d2-ab01-c6af120f9efe
10795X0070_PZCOMB;e4132a60-3db3-4dc4-9d36-61480b65e05a
09382X0052_C;c6c37c95-bafd-45b3-8b0b-62382f8dc8b4
09894X0077_DRAC;3c3e06b5-6d1f-427f-adb8-9012544e9892
08626X0014_BERNAD;fd0dade3-cf40-439a-926e-1198974da9ad
10403X0216_SAUZED;ad635259-cf78-401f-9a36-15cd34da6e8c
09648X0082_UCHAUD;6b768a97-092e-44cd-93fc-d09d801b40be
10142X0043_SUD;f609eb15-a588-485e-bba8-61935cfae3d6
09908X0345_AUBE;e2b1cdb0-6ad4-4634-bbef-c34903ed0193
10616X0029_PRADE;05c92ff7-fb20-4c20-8747-24a38775617a
10396X0068_SADE;00b5c4cd-bc7b-467b-b1ea-aa2f604bf47f
10156X0057_BEGUDE;2594740b-d272-4d0b-a793-94d2dfbb26ae
09912X0278_FORAGE;ae6e100f-914d-4a30-8359-14f95afb53ed
08627X0059_GAUCHE;e9ed0171-a3ba-4b6e-a0c6-425ea382f9a7
09914X0380_TEMPIE;3df3d599-f6b7-4f5a-849f-2131ee49fa67
09381X0096_MAIRIE;027ef250-f551-4ec8-805f-f0daa7139fd4
09914X0370_PERRIE;3f2dc6ab-32ee-4b6e-891d-ec18e8146fe2
09387X0067_CRUVIE;b305a680-fd3c-4fca-87b9-b766c5579461
11001X0005_CECILE;d4386fff-4884-4cb1-b541-ed673036a262
10406X0060_DRILLE;ab6d2c14-4500-4fa8-9aca-8f1191045b80
08866X0047_BURLE;3efa7f6f-854b-44a1-8d68-33b295037f27
09388X0111_OULE;e2ef2d99-6b0c-499c-b16d-5d12ee4330f3
10916X0090_PHARE;7a0eb606-2da6-449a-b6ae-8c2c7f9e9a00
08866X0059_CENARE;aab78ace-1e4a-44ba-b278-229531de6462
09913X0158_AIRE;874bf2b4-0ef7-4a15-b2a4-b61ccffdb4c3
09124X0293_SISE;80ad0712-1704-444b-babf-53598b2bad2f
10402X0180_ECLUSE;b0210bef-4424-4bf2-94de-65a15e40232a
10772X0051_CAPITE;8563bf8e-5ffe-4928-94e3-4a3767052397
10795X0028_CARSTE;f4077ec2-1695-4142-9a74-c6b591c2875f
09574X0030_F;2c4790f4-efa0-4e6b-880e-22fe01de5cb2
09805X0030_F;3c282e1f-dc82-4d39-a727-645471f830b2
10403X0130_F;3d593bfb-1c1e-4bc8-87ea-ea3d6ee715ea
09562X0170_F;a8f798d3-a8c5-446f-b904-43dd58946746
09911X0280_F;86ce9344-019a-43d6-99e2-0b0fa73d080d
10405X0090_F;cf450af6-23ed-4da1-9410-4737c25dfa44
10312X0001_F;12bd61bd-36be-4b7c-98f6-3766bd34dd9c
09042X0001_F;a076e2ce-5a12-4ee1-a660-bb4b05b3752c
10082X0001_F;5c6b2bca-bd32-45c6-8377-78e31e7df8bf
10078X0001_F;ca96cba6-ca89-4d3b-ad1c-9b935f6c4dc0
10548X0101_F;10df39f2-3acb-4b4b-abf0-fe3e4be70a28
09793X0011_F;5193f559-2db4-47ab-8bcd-69a6af23c1c4
08807X0011_F;f6395d11-96b2-4c2b-993e-3dff619f71d3
09903X0111_F;cf2d4e46-7a3e-4a84-8bbc-a709ddba5318
09541X0021_F;39587c1d-cf46-4c1b-b7ca-095c93c6b792
10357X0021_F;e3846acf-a7bd-4766-a3c6-3215d6e4bc0d
09908X0351_F;93dbe09d-fb6a-44c0-93ee-333729e6a743
09306X0091_F;0bb32e0d-961e-4d84-835c-aa379900c6d1
09824X0002_F;b735b687-9465-40ad-b435-9304ac60af1b
10336X0002_F;81db29c3-52a4-4b55-ac84-0ca823568c4b
09528X0002_F;9ed5cb4c-4673-49a3-bdcc-f700a2d87a09
09857X0102_F;98f28d3b-924e-45fb-b174-b4f7a8a63443
10315X0112_F;8839fba4-502b-4d2d-883b-2ad70d5d4137
09526X0212_F;ed526a59-ab6b-4e07-aeaf-24a2b732a64f
09546X0022_F;739447a0-a0d5-4d60-b769-a423621156ed
10601X0032_F;f0c3ace3-a863-487d-9691-f9c0f4089ca9
09523X0032_F;bd8dd375-4e10-4676-a704-9e69b649fecd
10065X0042_F;6ec77d31-8d74-4364-9f68-46a2d68c564f
10405X0062_F;11b62ca5-1187-4a24-a6e3-677fd641d029
09793X0003_F;099ccdc8-7679-4aae-b0ef-6703badd6b58
10357X0213_F;4c9e19cc-c4b7-47d2-9393-e1c344ae5b92
09293X0123_F;4b4514ce-3149-4a18-a68d-fc191103ce8d
09312X0063_F;1667bc76-5407-4ce3-b6eb-af1ea1078834
09311X0093_F;85b5ac2e-40fe-4f8e-99b9-4cdc5c01d33f
10098A0004_F;23ef16e6-7737-403c-b91e-0d84bfdc66f4
10351X0024_F;34826c3c-21b3-4e9d-9230-bd6c6f615481
10912X0024_F;62a3ea31-4f14-46a6-878c-f5a342a95e4e
